Date,Close
2016-6-8,153.37
2016-6-9,154.05
2016-6-10,154.87
2016-6-13,154.95
2016-6-14,155.87
2016-6-15,154.86
2016-6-16,156.42
2016-6-17,155.89
2016-6-20,156.48
2016-6-21,157.2
2016-6-22,158.12
2016-6-23,157.03
2016-6-24,155.56
2016-6-27,154.26
2016-6-28,155.6
2016-6-29,157.08
2016-6-30,157.04
2016-7-1,156.11
2016-7-5,155.25
2016-7-6,156.01
2016-7-7,163.7
2016-7-8,165.44
2016-7-11,166.72
2016-7-12,166.28
2016-7-13,166.78
2016-7-14,166.94
2016-7-15,166.41
2016-7-18,167.51
2016-7-19,168.12
2016-7-20,168.04
2016-7-21,167.05
2016-7-22,167.47
2016-7-25,167.97
2016-7-26,167.57
2016-7-27,166.15
2016-7-28,166.35
2016-7-29,167.22
2016-8-1,167.56
2016-8-2,166.5
2016-8-3,166.12
2016-8-4,166.55
2016-8-5,167.7
2016-8-8,167.4
2016-8-9,167.86
2016-8-10,168.29
2016-8-11,167.88
2016-8-12,169.04
2016-8-15,168.73
2016-8-16,168.41
2016-8-17,167.96
2016-8-18,167.75
2016-8-19,168.02
2016-8-22,167.94
2016-8-23,167.36
2016-8-24,167.57
2016-8-25,164.86
2016-8-26,163.93
2016-8-29,163.98
2016-8-30,161.96
2016-8-31,162.09
2016-9-1,156.21
2016-9-2,157.98
2016-9-6,158.06
2016-9-7,155.64
2016-9-8,153.47
2016-9-9,150.7
2016-9-12,151.69
2016-9-13,150.74
2016-9-14,150.69
2016-9-15,152.67
2016-9-16,152.35
2016-9-19,151.79
2016-9-20,152.17
2016-9-21,152.7
2016-9-22,153.15
2016-9-23,152.53
2016-9-26,151.19
2016-9-27,150.45
2016-9-28,149.41
2016-9-29,147.49
2016-9-30,152.51
2016-10-3,151.01
2016-10-4,150.48
2016-10-5,149.98
2016-10-6,149.47
2016-10-7,149.99
2016-10-10,150.28
2016-10-11,151.01
2016-10-12,150.46
2016-10-13,150.22
2016-10-14,150.15
2016-10-17,148.7
2016-10-18,149.11
2016-10-19,149.45
2016-10-20,150.04
2016-10-21,148.97
2016-10-24,152.12
2016-10-25,150.99
2016-10-26,150.98
2016-10-27,150.86
2016-10-28,149.76
2016-10-31,147.87
2016-11-1,146.66
2016-11-2,146.27
2016-11-3,144.45
2016-11-4,142.24
2016-11-7,143.54
2016-11-8,146.09
2016-11-9,146.79
2016-11-10,146.7
2016-11-11,149.36
2016-11-14,152
2016-11-15,151.15
2016-11-16,152.14
2016-11-17,151.2
2016-11-18,150.36
2016-11-21,151.17
2016-11-22,152.67
2016-11-23,151.6
2016-11-25,151.88
2016-11-28,151.25
2016-11-29,151.48
2016-11-30,150.11
2016-12-1,151.74
2016-12-2,152.09
2016-12-5,151.77
2016-12-6,151.01
2016-12-7,153.85
2016-12-8,157.59
2016-12-9,159.7
2016-12-12,160.33
2016-12-13,159.77
2016-12-14,158.99
2016-12-15,160.11
2016-12-16,160.41
2016-12-19,163.46
2016-12-20,163.86
2016-12-21,163.04
2016-12-22,162.07
2016-12-23,162.08
2016-12-27,162.05
2016-12-28,161.01
2016-12-29,161.13
2016-12-30,160.11
2017-1-3,159.73
2017-1-4,159.76
2017-1-5,162.91
2017-1-6,162.83
2017-1-9,160.97
2017-1-10,161.66
2017-1-11,161.54
2017-1-12,161.87
2017-1-13,161.86
2017-1-17,163.81
2017-1-18,164.27
2017-1-19,163.7
2017-1-20,164.24
2017-1-23,163.01
2017-1-24,163.67
2017-1-25,164.14
2017-1-26,164.07
2017-1-27,162.06
2017-1-30,163.25
2017-1-31,163.95
2017-2-1,161.86
2017-2-2,168.15
2017-2-3,168.32
2017-2-6,167.03
2017-2-7,167.52
2017-2-8,168.42
2017-2-9,170.96
2017-2-10,172
2017-2-13,171.96
2017-2-14,173.63
2017-2-15,175
2017-2-16,175.75
2017-2-17,175.86
2017-2-21,176.94
2017-2-22,176.51
2017-2-23,175.85
2017-2-24,177.56
2017-2-27,177.62
2017-2-28,177.18
2017-3-1,177.86
2017-3-2,177.98
2017-3-3,170.26
2017-3-6,166.73
2017-3-7,167
2017-3-8,166.24
2017-3-9,165.77
2017-3-10,165.37
2017-3-13,164.55
2017-3-14,165.24
2017-3-15,166.54
2017-3-16,167.06
2017-3-17,167.81
2017-3-20,167.44
2017-3-21,166.78
2017-3-22,167.68
2017-3-23,166.9
2017-3-24,166.02
2017-3-27,166.15
2017-3-28,166.77
2017-3-29,167.43
2017-3-30,167.89
2017-3-31,167.69
2017-4-3,166.7
2017-4-4,167.25
2017-4-5,167
2017-4-6,170.02
2017-4-7,170.62
2017-4-10,171.22
2017-4-11,170.63
2017-4-12,170.17
2017-4-13,168.84
2017-4-17,169.7
2017-4-18,170.13
2017-4-19,170.06
2017-4-20,170.15
2017-4-21,170.77
2017-4-24,172.33
2017-4-25,172.68
2017-4-26,176.8
2017-4-27,177.45
2017-4-28,177.52
2017-5-1,177.86
2017-5-2,178.59
2017-5-3,179.82
2017-5-4,182.45
2017-5-5,180.2
2017-5-8,172.64
2017-5-9,172.68
2017-5-10,171.35
2017-5-11,171.26
2017-5-12,170.88
2017-5-15,171.57
2017-5-16,171
2017-5-17,169.15
2017-5-18,170.72
2017-5-19,171.64
2017-5-22,172.4
2017-5-23,172.47
2017-5-24,173.01
2017-5-25,174.73
2017-5-26,177.86
2017-5-30,178.92
2017-5-31,180.43
2017-6-1,180.63
2017-6-2,180.97
2017-6-5,182.08
2017-6-6,181.45
2017-6-7,182.2
2017-6-8,181.41
2017-6-9,180.38
2017-6-12,179.64
2017-6-13,180.51
2017-6-14,181.67
2017-6-15,180.06
2017-6-16,167.11
2017-6-19,164.34
2017-6-20,162.9
2017-6-21,163.15
2017-6-22,159.79
2017-6-23,157.13
2017-6-26,160.2
2017-6-27,159.26
2017-6-28,160.17
2017-6-29,158.68
2017-6-30,159.93
2017-7-3,158.82
2017-7-5,158.02
2017-7-6,157.09
2017-7-7,154.11
2017-7-10,151
2017-7-11,151.11
2017-7-12,151.75
2017-7-13,153.6
2017-7-14,153
2017-7-17,152.84
2017-7-18,151.5
2017-7-19,151.24
2017-7-20,150.99
2017-7-21,150.44
2017-7-24,151
2017-7-25,153.17
2017-7-26,152.09
2017-7-27,152.52
2017-7-28,152.89
2017-7-31,158.51
2017-8-1,159.72
2017-8-2,161.28
2017-8-3,157.91
2017-8-4,156.44
2017-8-7,156.95
2017-8-8,157.75
2017-8-9,156.86
2017-8-10,156.64
2017-8-11,156.65
2017-8-14,157.91
2017-8-15,156.88
2017-8-16,159.76
2017-8-17,158.57
2017-8-18,157.08
2017-8-21,157.07
2017-8-22,158.7
2017-8-23,159.37
2017-8-24,151.33
2017-8-25,152.45
2017-8-28,152.55
2017-8-29,153.56
2017-8-30,154.44
2017-8-31,156.74
2017-9-1,158.24
2017-9-5,159.14
2017-9-6,158.86
2017-9-7,159.28
2017-9-8,157.31
2017-9-11,157.36
2017-9-12,160.04
2017-9-13,162.99
2017-9-14,162.37
2017-9-15,162.3
2017-9-18,160.91
2017-9-19,161.56
2017-9-20,162.85
2017-9-21,161.48
2017-9-22,161.29
2017-9-25,162.33
2017-9-26,164.07
2017-9-27,164.42
2017-9-28,163.9
2017-9-29,164.29
2017-10-2,165.89
2017-10-3,165.08
2017-10-4,165.21
2017-10-5,167.07
2017-10-6,157.09
2017-10-9,154.61
2017-10-10,156.87
2017-10-11,157.87
2017-10-12,157.22
2017-10-13,159.85
2017-10-16,158.81
2017-10-17,158.38
2017-10-18,157.55
2017-10-19,158.46
2017-10-20,160.77
2017-10-23,162.04
2017-10-24,162.29
2017-10-25,162.18
2017-10-26,162.46
2017-10-27,162.38
2017-10-30,160.23
2017-10-31,161.08
2017-11-1,162.69
2017-11-2,164.95
2017-11-3,166.44
2017-11-6,165.05
2017-11-7,166.28
2017-11-8,169.05
2017-11-9,169.11
2017-11-10,171.36
2017-11-13,171.46
2017-11-14,171.44
2017-11-15,169
2017-11-16,170.98
2017-11-17,170.98
2017-11-20,172.28
2017-11-21,173.42
2017-11-22,172.48
2017-11-24,171.62
2017-11-27,172.61
2017-11-28,173.65
2017-11-29,177.53
2017-11-30,184.43
2017-12-1,185.13
2017-12-4,189.56
2017-12-5,187.82
2017-12-6,187.22
2017-12-7,186.2
2017-12-8,188.07
2017-12-11,188.86
2017-12-12,188.3
2017-12-13,188.28
2017-12-14,186.53
2017-12-15,192.73
2017-12-18,192.31
2017-12-19,188.33
2017-12-20,187.51
2017-12-21,186.8
2017-12-22,186.63
2017-12-26,186.55
2017-12-27,186.3
2017-12-28,186.62
2017-12-29,186.12
2018-1-2,188.32
2018-1-3,190.58
2018-1-4,189.1
2018-1-5,187.75
2018-1-8,188.48
2018-1-9,186.29
2018-1-10,185.42
2018-1-11,189.38
2018-1-12,191.84
2018-1-16,191.53
2018-1-17,192.29
2018-1-18,191.51
2018-1-19,192.29
2018-1-22,194.38
2018-1-23,193.42
2018-1-24,194.24
2018-1-25,197.95
2018-1-26,198.91
2018-1-29,198.32
2018-1-30,197.91
2018-1-31,194.87
2018-2-1,193.47
2018-2-2,190.99
2018-2-5,182.77
2018-2-6,185.01
2018-2-7,183.19
2018-2-8,178.61
2018-2-9,180.72
2018-2-12,181.06
2018-2-13,184.15
2018-2-14,187.35
2018-2-15,191.48
2018-2-16,191.56
2018-2-20,188.12
2018-2-21,185.75
2018-2-22,186.59
2018-2-23,189.81
2018-2-26,192.81
2018-2-27,190.1
2018-2-28,190.9
2018-3-1,189.03
2018-3-2,189.33
2018-3-5,191.48
2018-3-6,191.46
2018-3-7,187.36
2018-3-8,185.69
2018-3-9,188.58
2018-3-12,189.37
2018-3-13,187.46
2018-3-14,184.63
2018-3-15,185.51
2018-3-16,185.87
2018-3-19,184.15
2018-3-20,187.35
2018-3-21,186.07
2018-3-22,182.64
2018-3-23,180.84
2018-3-26,187.22
2018-3-27,183.15
2018-3-28,183.61
2018-3-29,188.43
2018-4-2,182.75
2018-4-3,182.61
2018-4-4,185.52
2018-4-5,186.25
2018-4-6,183.96
2018-4-9,184.41
2018-4-10,183.55
2018-4-11,184.65
2018-4-12,188.82
2018-4-13,188.91
2018-4-16,194.58
2018-4-17,196
2018-4-18,196.51
2018-4-19,195.07
2018-4-20,193.56
2018-4-23,193.35
2018-4-24,192.51
2018-4-25,193.97
2018-4-26,195.26
2018-4-27,196.58
2018-4-30,197.16
2018-5-1,196.55
2018-5-2,194
2018-5-3,193.01
2018-5-4,195.19
2018-5-7,193.06
2018-5-8,194.48
2018-5-9,196.04
2018-5-10,195.45
2018-5-11,195.76
2018-5-14,195.88
2018-5-15,195.48
2018-5-16,198.71
2018-5-17,199.6
2018-5-18,199.6
2018-5-21,199.62
2018-5-22,198.97
2018-5-23,198.14
2018-5-24,198.89
2018-5-25,198.36
2018-5-29,196.74
2018-5-30,199.64
2018-5-31,198.24
2018-6-1,197.13
2018-6-4,198.62
2018-6-5,197.84
2018-6-6,197.66
2018-6-7,202.57
2018-6-8,203.76
2018-6-11,204.5
2018-6-12,204.88
2018-6-13,204.11
2018-6-14,205.12
2018-6-15,207.32
2018-6-18,206.21
2018-6-19,207.53
2018-6-20,207.98
2018-6-21,209.96
2018-6-22,211.1
2018-6-25,211.75
2018-6-26,210.09
2018-6-27,210.03
2018-6-28,208.71
2018-6-29,208.98
2018-7-2,207.99
2018-7-3,207.12
2018-7-5,209.14
2018-7-6,209.62
2018-7-9,210.94
2018-7-10,211.7
2018-7-11,210.95
2018-7-12,214.02
2018-7-13,216.54
2018-7-16,214.85
2018-7-17,215
2018-7-18,214.97
2018-7-19,217.54
2018-7-20,218.69
2018-7-23,218.84
2018-7-24,218.58
2018-7-25,220.7
2018-7-26,221.72
2018-7-27,219.65
2018-7-30,219.11
2018-7-31,218.71
2018-8-1,217.13
2018-8-2,221.12
2018-8-3,222.03
2018-8-6,222.72
2018-8-7,223.86
2018-8-8,224.58
2018-8-9,218.24
2018-8-10,220.31
2018-8-13,219.56
2018-8-14,222
2018-8-15,221.67
2018-8-16,223.19
2018-8-17,225.68
2018-8-20,227.35
2018-8-21,228.54
2018-8-22,229.21
2018-8-23,229.51
2018-8-24,231.28
2018-8-27,230.03
2018-8-28,230.26
2018-8-29,230.19
2018-8-30,230.83
2018-8-31,233.13
2018-9-4,234.68
2018-9-5,235.61
2018-9-6,236.68
2018-9-7,241.46
2018-9-10,243.18
2018-9-11,244.21
2018-9-12,242.44
2018-9-13,241.27
2018-9-14,235.38
2018-9-17,232
2018-9-18,234.35
2018-9-19,233.85
2018-9-20,233.92
2018-9-21,234.76
2018-9-24,233.34
2018-9-25,232.93
2018-9-26,233.81
2018-9-27,234
2018-9-28,234.88
2018-10-1,234.65
2018-10-2,236.35
2018-10-3,233.2
2018-10-4,231.68
2018-10-5,218.82
2018-10-8,223.93
2018-10-9,224.17
2018-10-10,221.05
2018-10-11,221.82
2018-10-12,226.95
2018-10-15,224.51
2018-10-16,227.68
2018-10-17,228.49
2018-10-18,228.58
2018-10-19,229.67
2018-10-22,229.06
2018-10-23,228.75
2018-10-24,223.76
2018-10-25,226.4
2018-10-26,218.19
2018-10-29,222.42
2018-10-30,227.92
2018-10-31,228.63
2018-11-1,229.6
2018-11-2,230.16
2018-11-5,234.45
2018-11-6,236.71
2018-11-7,240.37
2018-11-8,238.7
2018-11-9,237.74
2018-11-12,234.48
2018-11-13,234.14
2018-11-14,233.31
2018-11-15,229.94
2018-11-16,231.02
2018-11-19,228.74
2018-11-20,219.31
2018-11-21,218.57
2018-11-23,220.06
2018-11-26,219.45
2018-11-27,223.01
2018-11-28,230.34
2018-11-29,231
2018-11-30,231.28
2018-12-3,232.08
2018-12-4,226.35
2018-12-6,233.2
2018-12-7,224.86
2018-12-10,222.66
2018-12-11,226.5
2018-12-12,227.8
2018-12-13,226.51
2018-12-14,207.06
2018-12-17,202.23
2018-12-18,202.99
2018-12-19,201.41
2018-12-20,197.13
2018-12-21,194.52
2018-12-24,189.99
2018-12-26,198.63
2018-12-27,201.08
2018-12-28,202.04
2018-12-31,203.71
2019-1-2,204.76
2019-1-3,200.42
2019-1-4,206.24
2019-1-7,207
2019-1-8,208.55
2019-1-9,209.9
2019-1-10,210.64
2019-1-11,210.51
2019-1-14,209
2019-1-15,211.03
2019-1-16,210.18
2019-1-17,211.46
2019-1-18,213.59
2019-1-22,212.4
2019-1-23,212.09
2019-1-24,210.31
2019-1-25,209.07
2019-1-28,210.77
2019-1-29,210.31
2019-1-30,211.35
2019-1-31,214.63
2019-2-1,210.27
2019-2-4,211.18
2019-2-5,211.61
2019-2-6,211.6
2019-2-7,209.05
2019-2-8,207.75
2019-2-11,208.72
2019-2-12,211.9
2019-2-13,212.8
2019-2-14,213.84
2019-2-15,216.47
2019-2-19,218.12
2019-2-20,217.11
2019-2-21,215.23
2019-2-22,216.29
2019-2-25,217.05
2019-2-26,217.61
2019-2-27,218.05
2019-2-28,218.74
2019-3-1,219.44
2019-3-4,218.41
2019-3-5,219.82
2019-3-6,219.23
2019-3-7,216.79
2019-3-8,227.82
2019-3-11,229.69
2019-3-12,232.96
2019-3-13,236.38
2019-3-14,233.84
2019-3-15,233.6
2019-3-18,236.59
2019-3-19,237.05
2019-3-20,236.98
2019-3-21,239.54
2019-3-22,237.56
2019-3-25,236.97
2019-3-26,239.07
2019-3-27,239.41
2019-3-28,241.22
2019-3-29,242.14
2019-4-1,244.19
2019-4-2,240.5
2019-4-3,242.48
2019-4-4,244.4
2019-4-5,245.87
2019-4-8,246.52
2019-4-9,244.91
2019-4-10,245.61
2019-4-11,241.24
2019-4-12,241.95
2019-4-15,246.33
2019-4-16,245.34
2019-4-17,245.56
2019-4-18,245.81
2019-4-22,243.42
2019-4-23,245.58
2019-4-24,247.96
2019-4-25,245.6
2019-4-26,243.82
2019-4-29,244.28
2019-4-30,245.53
2019-5-1,241.59
2019-5-2,242.69
2019-5-3,244.62
2019-5-6,244.23
2019-5-7,240.18
2019-5-8,241.34
2019-5-9,243.47
2019-5-10,247.02
2019-5-13,241.92
2019-5-14,242.73
2019-5-15,244.67
2019-5-16,247.44
2019-5-17,248.35
2019-5-20,248.9
2019-5-21,249.93
2019-5-22,249.51
2019-5-23,248.53
2019-5-24,247.3
2019-5-28,246.31
2019-5-29,240.69
2019-5-30,241.54
2019-5-31,239.58
2019-6-3,241.07
2019-6-4,245.61
2019-6-5,247.96
2019-6-6,251.21
2019-6-7,256.01
2019-6-10,256.85
2019-6-11,257.11
2019-6-12,257.23
2019-6-13,259.71
2019-6-14,260.15
2019-6-17,261.43
2019-6-18,262.74
2019-6-19,263.66
2019-6-20,267.35
2019-6-21,266.13
2019-6-24,266.77
2019-6-25,266.36
2019-6-26,264.41
2019-6-27,265.58
2019-6-28,264.26
2019-7-1,263.55
2019-7-2,265.47
2019-7-3,269.14
2019-7-5,268.25
2019-7-8,269.4
2019-7-9,269.97
2019-7-10,271.42
2019-7-11,276.54
2019-7-12,279.44
2019-7-15,280.58
2019-7-16,280.65
2019-7-17,281.56
2019-7-18,282.91
2019-7-19,281.51
2019-7-22,280.17
2019-7-23,280.1
2019-7-24,280.83
2019-7-25,279.8
2019-7-26,281.37
2019-7-29,280.13
2019-7-30,279.5
2019-7-31,275.63
2019-8-1,274.57
2019-8-2,272.5
2019-8-5,265.1
2019-8-6,269.31
2019-8-7,274.3
2019-8-8,274.8
2019-8-9,273.94
2019-8-12,271.31
2019-8-13,276.26
2019-8-14,268.15
2019-8-15,271.52
2019-8-16,274.1
2019-8-19,275.61
2019-8-20,272.97
2019-8-21,275.68
2019-8-22,279.92
2019-8-23,274.01
2019-8-26,278.46
2019-8-27,292.38
2019-8-28,294.49
2019-8-29,296.57
2019-8-30,294.76
2019-9-3,292.05
2019-9-4,296.12
2019-9-5,296.97
2019-9-6,303.76
2019-9-9,299
2019-9-10,297
2019-9-11,290.69
2019-9-12,289.89
2019-9-13,291.9
2019-9-16,288.69
2019-9-17,291.41
2019-9-18,292.43
2019-9-19,287.83
2019-9-20,286.36
2019-9-23,287.57
2019-9-24,287.91
2019-9-25,288.51
2019-9-26,288.26
2019-9-27,285.95
2019-9-30,288.11
2019-10-1,283.93
2019-10-2,285.11
2019-10-3,289
2019-10-4,291.67
2019-10-7,293.41
2019-10-8,291.89
2019-10-9,296.9
2019-10-10,297.14
2019-10-11,297.6
2019-10-14,297.52
2019-10-15,298.39
2019-10-16,298.78
2019-10-17,302.4
2019-10-18,302.86
2019-10-21,301.08
2019-10-22,299.97
2019-10-23,297.32
2019-10-24,297.05
2019-10-25,296.5
2019-10-28,298.94
2019-10-29,295.86
2019-10-30,299.84
2019-10-31,297.11
2019-11-1,296.09
2019-11-4,296.82
2019-11-5,299.18
2019-11-6,301.57
2019-11-7,305.21
2019-11-8,302.62
2019-11-11,300.84
2019-11-12,300.5
2019-11-13,302.9
2019-11-14,304.59
2019-11-15,303.66
2019-11-18,304.54
2019-11-19,302.24
2019-11-20,300.57
2019-11-21,300.27
2019-11-22,299.31
2019-11-25,299.05
2019-11-26,301.24
2019-11-27,300.76
2019-11-29,299.81
2019-12-2,297.39
2019-12-3,295.67
2019-12-4,296.52
2019-12-5,293.1
2019-12-6,294.95
2019-12-9,295.16
2019-12-10,295.78
2019-12-11,295.3
2019-12-12,297.34
2019-12-13,291.87
2019-12-16,293.5
2019-12-17,295.55
2019-12-18,291.87
2019-12-19,293.71
2019-12-20,294.83
2019-12-23,293.31
2019-12-24,294.23
2019-12-26,295.73
2019-12-27,294.11
2019-12-30,295.14
